71.0	36.39	221	6.13	-6.02	-0.12	2.59	1.28	-0.33	24
70.37	38.92	18	1.24	-2.35	1.11	-0.59	-0.98	-0.61	23
71.43	37.42	116	1.79	1.6	-3.39	-3.2	-3.11	-1.43	23
66.86	38.1	26	0.95	-0.49	-0.47	-0.59	0.07	-0.67	24
70.2	36.03	112	3.64	-4.59	0.95	1.44	-0.58	0.09	23
70.99	36.42	208	2.91	-2.83	-0.08	1.23	1.15	-0.27	23
71.08	36.51	226	5.95	-1.94	-4.01	1.95	2.63	-1.52	23
70.65	36.42	208	1.53	-1.38	-0.16	1.57	0.11	0.43	23
78.04	40.93	12	3.5	-3.52	0.02	-0.57	-0.67	-1.31	23
70.95	36.55	217	2.18	0.08	-2.27	0.86	1.01	0.44	23
68.84	36.23	12	2.22	-0.28	-1.94	-1.31	-1.21	-1.49	23
70.72	34.66	13	6.51	-4.73	-1.78	2.76	1.4	-3.75	23
71.51	37.03	127	1.98	-2.86	0.88	-0.04	-1.47	0.29	23
78.22	39.41	13	1.19	0.41	-1.61	0.25	0.32	0.12	23
77.98	37.65	14	3.81	-4.39	0.58	0.55	-0.1	1.31	23
70.97	36.91	85	3.86	-4.23	0.37	1.83	-0.05	0.33	23
81.24	29.14	22	2.25	-2.02	-0.23	0.69	0.4	0.65	23
81.13	29.22	12	3.23	-3.42	0.18	1.85	-0.64	1.18	24
81.09	29.18	23	0.87	-0.8	-0.07	0.88	-0.12	0.21	24
74.46	39.72	27	2.26	-2.37	0.12	-1.65	0.29	0.27	23
79.6	41.77	23	1.05	-0.86	-0.18	0.76	0.81	-0.05	24
70.6	36.46	210	0.88	-0.77	-0.12	1.02	-0.43	0.24	25
71.43	35.63	108	2.74	0.71	-3.45	1.96	-0.97	-3.59	23
81.6	29.37	29	1.54	-1.87	0.33	2.0	-0.3	0.35	24
81.99	41.87	17	1.76	-1.94	0.18	0.42	-0.16	0.33	23
70.78	36.44	192	0.56	-0.65	0.1	0.34	0.49	-0.17	26
81.57	29.41	22	2.64	-1.79	-0.85	1.95	-0.25	1.2	23
70.6	36.47	203	0.75	-0.61	-0.14	0.99	-0.25	0.16	24
71.01	36.61	235	1.04	-0.01	-1.03	-0.1	0.75	0.06	24
75.89	33.05	19	5.2	-4.83	-0.38	4.3	0.59	2.17	23
71.67	37.29	134	3.22	-0.78	-2.44	1.21	-1.47	-2.76	23
70.05	36.54	216	2.31	-2.26	-0.05	7.07	-1.76	-1.27	23
70.67	36.41	219	5.15	-4.51	-0.64	4.7	-1.81	1.22	24
70.64	36.46	213	0.93	-0.58	-0.35	0.73	-0.83	0.36	24
77.49	39.87	21	1.02	-1.08	0.06	0.07	-0.71	-0.53	23
70.28	36.48	193	1.58	-1.5	-0.08	1.03	-0.33	-0.22	23
81.21	29.42	14	3.49	-3.77	0.28	2.44	0.05	0.88	24
62.0	34.61	12	0.75	-0.71	-0.03	0.01	0.0	-0.1	25
62.01	34.63	12	1.8	-1.94	0.13	0.34	-0.06	0.02	23
62.03	34.59	12	2.9	-2.85	-0.06	-0.12	0.17	-0.14	25
68.65	36.13	18	2.19	-0.04	-2.15	-0.38	-0.41	0.16	23
62.09	34.62	12	3.56	-3.12	-0.44	-0.51	-0.3	-1.0	25
62.35	34.57	12	1.22	-1.13	-0.1	0.0	0.81	0.03	24
62.11	34.64	12	3.28	-3.34	0.06	0.05	0.39	0.25	23
82.16	28.77	15	4.06	-3.19	-0.87	5.86	-2.3	2.42	24
82.14	28.7	21	4.08	-3.22	-0.86	2.79	-1.01	2.0	23
77.66	40.47	12	1.05	-1.35	0.31	0.55	-0.36	-0.76	24
71.12	36.38	119	2.17	-1.08	-1.08	-2.23	-0.71	-1.46	23
76.58	33.22	12	4.99	-1.47	-3.52	0.9	0.48	3.0	23
76.59	33.21	21	2.24	-1.04	-1.2	0.25	0.17	0.94	23
77.88	39.91	12	2.06	-2.78	0.72	7.45	4.75	0.54	23
70.38	36.47	218	2.95	-2.88	-0.07	4.88	-0.93	0.65	25
81.4	41.88	29	1.99	-2.03	0.04	1.53	0.87	-0.66	23
78.56	41.19	16	3.35	-4.26	0.91	1.25	-2.43	-0.7	26
78.54	41.21	23	2.05	-1.9	-0.15	-0.24	-0.3	0.01	24
78.71	41.21	12	1.06	-1.12	0.07	0.37	-0.22	-0.22	24
78.55	41.12	12	1.01	-1.07	0.06	-0.12	-0.29	-0.28	24
78.51	41.09	12	3.63	-6.05	2.42	1.66	-1.45	-2.74	23
78.63	41.12	12	4.03	-3.51	-0.51	0.34	-0.96	-3.05	24
78.42	41.1	19	1.74	-1.79	0.05	0.62	-1.31	-0.55	23
78.51	41.11	12	1.72	-1.62	-0.11	-0.22	-0.46	-0.41	23
69.87	36.27	150	3.95	-3.48	-0.48	-0.06	0.09	1.25	23
78.47	41.12	12	3.47	-3.69	0.22	0.17	-1.62	-1.09	23
78.4	41.13	12	1.28	-1.46	0.18	0.43	-0.35	-0.39	24
76.81	43.17	32	2.23	-2.47	0.23	-2.04	-1.34	-1.11	23
78.71	41.11	30	1.84	-1.78	-0.06	1.41	0.51	-0.76	23
82.31	41.89	15	2.15	-2.27	0.12	0.58	0.15	-0.08	23
65.42	29.69	12	2.45	-1.16	-1.28	-0.81	0.25	1.43	24
65.45	29.7	12	1.16	-0.28	-0.88	-0.38	0.24	0.67	24
71.7	39.25	14	1.27	-0.69	-0.58	0.33	-0.75	-1.18	23
